id,title,GW,xG,xGA,npxG,npxGA,att,def,att,def,deep,deep_allowed,GF,GA,xpts,wins,draws,loses,pts,npxGD
,Bournemouth,11,1.86862,0.641129,1.86862,0.641129,223,27,170,20,3,4,1,0,2.382,1,0,0,3,1.227491,
,Bournemouth,12,1.9213,2.3306,1.9213,2.3306,133,17,321,17,10,5,1,2,1.0846,0,0,1,0,-0.4093,
,Bournemouth,13,0.849789,1.2765,0.849789,1.2765,323,23,274,20,3,7,1,2,0.9449000000000001,0,0,1,0,-0.42671099999999995,
,Bournemouth,14,1.02949,2.93189,1.02949,2.93189,274,32,240,27,6,9,2,3,0.3314,0,0,1,0,-1.9024,
,Bournemouth,15,0.342799,0.383763,0.342799,0.383763,118,21,305,15,10,6,0,1,1.186,0,0,1,0,-0.040964,
,Bournemouth,16,0.154608,3.04446,0.154608,3.04446,527,12,159,17,2,19,0,3,0.0506,0,0,1,0,-2.889852,
,Bournemouth,17,1.20777,2.02119,1.20777,2.02119,327,19,136,30,3,6,1,0,0.8432,1,0,0,3,-0.8134199999999998,
,Bournemouth,18,0.138532,0.144318,0.138532,0.144318,100,18,235,28,6,0,0,1,1.1115,0,0,1,0,-0.005786000000000013,
,Bournemouth,19,1.55463,1.42464,1.55463,1.42464,357,15,199,26,9,13,1,1,1.4987000000000001,0,1,0,1,0.12999000000000005,
,Bournemouth,20,0.500726,1.05876,0.500726,1.05876,274,16,225,24,5,11,0,2,0.8031999999999999,0,0,1,0,-0.5580339999999999,
,Bournemouth,21,0.720709,2.32825,0.720709,1.56708,239,15,428,19,4,8,0,4,0.27480000000000004,0,0,1,0,-0.846371,
,Bournemouth,22,0.320447,2.29827,0.320447,2.29827,196,15,286,25,5,7,0,3,0.1713,0,0,1,0,-1.977823,
,Bournemouth,23,0.558298,1.76046,0.558298,0.999292,330,24,166,17,4,6,0,1,0.4197,0,0,1,0,-0.440994,
,Bournemouth,24,1.92315,1.97227,1.92315,1.97227,345,31,135,21,6,4,3,1,1.3207,1,0,0,3,-0.04912000000000005,
,Bournemouth,25,2.72236,1.40955,2.72236,1.40955,220,22,107,14,8,7,2,1,2.2741,1,0,0,3,1.31281,
,Bournemouth,26,1.07183,2.04467,1.07183,2.04467,203,20,178,19,8,10,1,2,0.6331,0,0,1,0,-0.9728399999999999,
,Bournemouth,27,1.75718,3.09935,1.75718,2.33818,125,11,230,21,5,5,0,3,0.5741,0,0,1,0,-0.581,
,Bournemouth,28,1.58495,1.98271,1.58495,1.98271,448,26,142,26,4,14,2,2,1.0560999999999998,0,1,0,1,-0.3977599999999999,
,Bournemouth,29,1.29544,1.89453,1.29544,1.89453,345,17,95,20,3,9,1,2,0.8778,0,0,1,0,-0.5990900000000001,
,Bournemouth,30,0.363637,0.788453,0.363637,0.788453,162,18,235,24,6,4,0,2,0.8336,0,0,1,0,-0.42481599999999997,
,Bournemouth,31,0.0619009,0.715002,0.0619009,0.715002,264,18,193,16,1,1,0,1,0.5594,0,0,1,0,-0.6531011,
,Bournemouth,32,1.27503,2.23457,1.27503,2.23457,239,23,304,17,10,9,1,4,0.6983,0,0,1,0,-0.9595400000000001,
,Bournemouth,33,1.52161,2.63259,0.760443,1.87142,344,15,135,15,1,15,2,5,0.6491,0,0,1,0,-1.110977,
,Bournemouth,34,0.960349,0.479274,0.960349,0.479274,258,21,123,19,6,5,0,0,1.8205,0,1,0,1,0.48107500000000003,
,Bournemouth,35,2.54311,1.66084,1.78195,1.66084,314,17,215,23,3,14,4,1,2.0753,1,0,0,3,0.12110999999999983,
,Bournemouth,36,1.66635,0.82755,1.66635,0.82755,445,16,98,20,11,8,1,2,2.048,0,0,1,0,0.8388,
,Bournemouth,37,0.583117,2.24527,0.583117,1.48411,173,27,117,17,8,10,0,2,0.2875,0,0,1,0,-0.900993,
,Bournemouth,38,1.46461,1.74699,0.703516,1.74699,434,32,123,23,7,13,3,1,1.0957,1,0,0,3,-1.043474,

220,Brighton,1,0.855516,0.670022,0.855516,0.670022,230,20,274,28,5,7,3,0,1.5457999999999998,1,0,0,3,0.18549400000000005,
,Brighton,2,2.40461,1.00856,2.40461,1.00856,192,35,275,31,8,4,1,1,2.3339,0,1,0,1,1.39605,
,Brighton,3,0.997711,2.07795,0.997711,2.07795,211,23,215,20,6,6,0,2,0.5691,0,0,1,0,-1.080239,
,Brighton,4,0.861035,2.30818,0.861035,2.30818,346,16,366,32,7,16,0,4,0.43790000000000007,0,0,1,0,-1.4471450000000001,
,Brighton,5,1.68545,0.341654,1.68545,0.341654,111,28,242,20,13,4,1,1,2.4816,0,1,0,1,1.3437959999999998,
,Brighton,6,1.21592,1.09807,1.21592,1.09807,128,21,458,20,6,4,0,0,1.4292,0,1,0,1,0.11784999999999979,
,Brighton,7,0.616263,4.26443,0.616263,3.50326,332,26,349,24,0,9,0,2,0.0414,0,0,1,0,-2.886997,
,Brighton,8,2.60017,0.478504,2.60017,0.478504,301,37,259,17,12,4,3,0,2.8252,1,0,0,3,2.121666,
,Brighton,9,1.32184,2.96692,1.32184,2.96692,200,21,271,18,10,7,1,2,0.44210000000000005,0,0,1,0,-1.64508,
,Brighton,10,1.15279,1.04723,0.391623,1.04723,237,28,327,28,4,7,3,2,1.4703,1,0,0,3,-0.655607,
,Brighton,11,2.65496,0.455082,2.65496,0.455082,216,31,289,19,15,5,2,0,2.7289,1,0,0,3,2.199878,
,Brighton,12,1.1342,3.65299,1.1342,3.65299,186,35,311,26,2,9,1,3,0.1845,0,0,1,0,-2.51879,
,Brighton,13,0.784706,3.50917,0.784706,2.748,247,15,243,9,8,9,0,2,0.1059,0,0,1,0,-1.9632940000000003,
,Brighton,14,0.867601,1.36832,0.867601,1.36832,271,18,358,24,3,11,1,2,0.9274,0,0,1,0,-0.500719,
,Brighton,15,1.53446,0.965377,1.53446,0.965377,235,28,223,16,4,6,2,1,1.7993999999999999,1,0,0,3,0.5690829999999999,
,Brighton,16,0.951621,1.87208,0.951621,1.87208,176,30,347,15,6,11,2,2,0.6745,0,1,0,1,-0.9204589999999999,
,Brighton,17,2.48355,0.484859,2.48355,0.484859,168,32,309,16,11,5,1,1,2.7738,0,1,0,1,1.9986910000000002,
