id,title,GW,xG,xGA,npxG,npxGA,att,def,att,def,deep,deep_allowed,GF,GA,xpts,wins,draws,loses,pts,npxGD
,Hoffenheim,21,1.86364,2.24593,1.86364,1.48824,265,18,243,16,10,8,0,1,1.1268,0,0,1,0,0.37539999999999996,
,Hoffenheim,22,2.88142,3.49709,2.12364,1.98154,229,23,353,24,6,5,2,3,1.0246,0,0,1,0,0.1420999999999999,
,Hoffenheim,23,1.98292,2.39606,1.98292,1.63837,274,21,342,23,5,7,1,1,1.0676,0,1,0,1,0.3445499999999999,
,Hoffenheim,24,0.554679,4.77962,0.554679,4.77962,389,17,217,25,2,13,0,6,0.0202,0,0,1,0,-4.224941,
,Hoffenheim,25,0.801078,1.1061,0.801078,1.1061,229,20,369,19,2,3,1,1,1.0854,0,1,0,1,-0.3050220000000001,
,Hoffenheim,26,2.79087,1.55073,2.79087,1.55073,255,16,252,24,5,6,0,3,2.1858999999999997,0,0,1,0,1.24014,
,Hoffenheim,27,1.92541,0.964535,1.92541,0.964535,230,20,380,31,14,0,1,1,2.1106,0,1,0,1,0.960875,
,Hoffenheim,28,1.26471,2.24859,1.26471,1.49081,292,14,275,16,5,8,3,1,0.6795,1,0,0,3,-0.22609999999999997,
,Hoffenheim,29,1.7133,1.07747,0.955523,1.07747,234,24,289,28,1,8,1,0,1.9064,1,0,0,3,-0.12194699999999992,
,Hoffenheim,30,1.44523,2.46304,1.44523,1.70567,271,12,203,23,1,7,2,2,0.651,0,1,0,1,-0.26044,
,Hoffenheim,31,1.75723,1.36763,1.75723,1.36763,217,25,226,24,8,13,0,2,1.6517,0,0,1,0,0.38960000000000017,
,Hoffenheim,32,3.15146,0.486229,3.15146,0.486229,233,34,311,13,11,1,3,1,2.8472999999999997,1,0,0,3,2.6652310000000003,
,Hoffenheim,33,2.44299,0.917327,2.44299,0.917327,201,15,335,22,9,3,4,0,2.4625,1,0,0,3,1.525663,
,Hoffenheim,34,3.85732,0.127933,3.09954,0.127933,363,15,285,17,9,7,4,0,2.9807,1,0,0,3,2.971607,

131,Wolfsburg,1,0.9793,0.662001,0.9793,0.662001,231,27,206,29,5,2,2,1,1.6196000000000002,1,0,0,3,0.317299,
,Wolfsburg,2,1.33245,0.936557,0.574671,0.936557,294,26,207,26,5,10,3,0,1.6981,1,0,0,3,-0.36188599999999993,
,Wolfsburg,3,0.996067,0.492299,0.996067,0.492299,172,36,318,31,9,6,1,1,1.8253000000000001,0,1,0,1,0.503768,
,Wolfsburg,4,2.28602,0.679763,2.28602,0.679763,186,27,313,21,3,4,1,1,2.5639,0,1,0,1,1.6062570000000003,
,Wolfsburg,5,0.941782,0.743288,0.941782,0.743288,282,28,294,29,6,8,1,1,1.5087,0,1,0,1,0.19849400000000006,
,Wolfsburg,6,0.994636,1.27755,0.994636,1.27755,246,26,213,28,7,5,1,0,1.1182,1,0,0,3,-0.282914,
,Wolfsburg,7,1.80334,0.511105,1.80334,0.511105,183,20,215,28,6,2,1,0,2.368,1,0,0,3,1.2922349999999998,
,Wolfsburg,8,1.69441,1.35769,1.69441,1.35769,263,26,205,29,6,6,1,1,1.6322999999999999,0,1,0,1,0.3367199999999999,
,Wolfsburg,9,0.955818,0.741183,0.955818,0.741183,164,23,213,20,7,5,0,0,1.5408,0,1,0,1,0.2146349999999999,
,Wolfsburg,10,1.31443,2.14832,1.31443,1.39078,346,32,180,18,9,11,0,3,0.7675000000000001,0,0,1,0,-0.07634999999999992,
,Wolfsburg,11,0.571444,1.20713,0.571444,1.20713,331,32,226,24,4,0,0,2,0.7968,0,0,1,0,-0.6356860000000001,
,Wolfsburg,12,1.35049,0.848135,1.35049,0.848135,233,25,86,27,4,9,2,0,1.7946,1,0,0,3,0.502355,
,Wolfsburg,13,2.7056,1.29088,2.7056,0.533104,134,24,258,21,7,2,2,3,2.3842,0,0,1,0,2.1724959999999998,
,Wolfsburg,14,1.59205,0.434528,1.59205,0.434528,209,29,186,21,2,2,0,1,2.3609,0,0,1,0,1.157522,
,Wolfsburg,15,0.968068,0.502409,0.968068,0.502409,281,37,265,18,7,3,2,1,1.7083,1,0,0,3,0.46565900000000005,
,Wolfsburg,16,2.99738,1.73056,2.99738,1.73056,194,24,199,31,13,8,1,1,2.2445999999999997,0,1,0,1,1.26682,
,Wolfsburg,17,0.889656,1.58412,0.889656,1.58412,357,18,124,16,5,11,0,2,0.8222,0,0,1,0,-0.694464,
,Wolfsburg,18,1.73137,1.52546,1.73137,1.52546,189,34,197,24,5,5,1,3,1.4913000000000003,0,0,1,0,0.20591000000000004,
,Wolfsburg,19,1.14053,1.71603,1.14053,1.71603,205,26,297,13,13,4,1,2,0.8945,0,0,1,0,-0.5754999999999999,
,Wolfsburg,20,1.8251,1.20103,1.8251,1.20103,201,31,222,27,8,4,4,2,1.8715,1,0,0,3,0.6240699999999999,
,Wolfsburg,21,1.02897,0.697949,1.02897,0.697949,291,16,252,22,1,5,1,1,1.6551999999999998,0,1,0,1,0.3310209999999999,
,Wolfsburg,22,3.49709,2.88142,1.98154,2.12364,353,24,229,23,5,6,3,2,1.765,1,0,0,3,-0.1420999999999999,
,Wolfsburg,23,2.858,0.909603,2.858,0.909603,204,28,255,28,7,4,4,0,2.6752,1,0,0,3,1.948397,
,Wolfsburg,24,1.95508,1.04208,1.95508,1.04208,139,25,285,20,3,1,2,2,2.1026000000000002,0,1,0,1,0.913,
,Wolfsburg,25,0.597206,1.08959,0.597206,1.08959,339,26,201,21,2,8,0,0,0.8981,0,1,0,1,-0.49238400000000004,
,Wolfsburg,26,1.37909,1.24058,1.37909,1.24058,201,28,294,21,5,0,2,1,1.4014,1,0,0,3,0.1385099999999999,
,Wolfsburg,27,0.504702,1.03584,0.504702,1.03584,465,22,232,16,0,5,0,2,0.7967,0,0,1,0,-0.5311380000000001,
,Wolfsburg,28,2.99484,1.3302,2.99484,1.3302,430,26,130,14,5,5,4,1,2.4384,1,0,0,3,1.66464,
,Wolfsburg,29,2.10016,1.94951,2.10016,1.19174,154,27,183,38,7,5,1,2,1.4623,0,0,1,0,0.9084199999999998,
,Wolfsburg,30,1.84359,0.416576,1.84359,0.416576,282,22,227,29,6,5,1,0,2.4861,1,0,0,3,1.427014,
,Wolfsburg,31,2.48484,2.09345,1.72707,2.09345,221,20,168,19,11,4,2,2,1.602,0,1,0,1,-0.3663799999999997,
,Wolfsburg,32,0.741379,1.73701,0.741379,1.73701,360,34,272,22,4,9,0,3,0.5652999999999999,0,0,1,0,-0.9956309999999999,
,Wolfsburg,33,2.63286,0.670604,2.63286,0.670604,228,35,214,27,3,0,4,1,2.6777,1,0,0,3,1.962256,
,Wolfsburg,34,0.745741,3.22208,0.745741,2.46431,320,21,196,19,2,7,0,4,0.157,0,0,1,0,-1.7185689999999998,

135,Freiburg,1,1.88401,0.784216,1.12624,0.784216,202,10,239,23,3,8,3,0,2.2573999999999996,1,0,0,3,0.3420239999999999,
,Freiburg,2,2.38424,1.81166,1.62646,1.81166,246,17,189,34,7,4,3,1,1.8380999999999998,1,0,0,3,-0.18520000000000003,
,Freiburg,3,0.838391,1.62928,0.838391,1.62928,183,16,224,34,1,3,1,2,0.6527000000000001,0,0,1,0,-0.7908890000000001,
,Freiburg,4,1.78643,1.10385,1.78643,1.10385,350,16,128,19,5,11,3,0,1.8637000000000001,1,0,0,3,0.68258,
,Freiburg,5,1.70133,0.884946,1.70133,0.884946,149,21,267,25,5,6,1,1,2.0437,0,1,0,1,0.816384,
,Freiburg,6,1.67484,2.01843,0.917139,2.01843,304,25,263,13,2,3,2,1,1.1076000000000001,1,0,0,3,-1.1012909999999998,
,Freiburg,7,0.467957,0.774276,0.467957,0.774276,462,23,222,18,2,4,2,2,0.9640000000000001,0,1,0,1,-0.30631899999999995,
,Freiburg,8,0.565578,1.47678,0.565578,1.47678,190,17,346,29,6,8,0,2,0.5899,0,0,1,0,-0.911202,
,Freiburg,9,1.77638,2.55936,1.77638,2.55936,311,24,242,21,3,8,2,1,0.8197,1,0,0,3,-0.7829799999999998,
,Freiburg,10,0.873641,2.02587,0.873641,2.02587,225,20,304,20,5,9,2,2,0.5721,0,1,0,1,-1.1522289999999997,
,Freiburg,11,0.773034,1.13495,0.773034,1.13495,188,18,209,11,6,7,1,0,1.0048,1,0,0,3,-0.3619159999999999,
,Freiburg,12,1.25233,3.96943,1.25233,3.96943,394,20,137,20,4,7,1,1,0.1316,0,1,0,1,-2.7171000000000003,
,Freiburg,13,1.5268,5.28668,1.5268,4.50064,255,18,266,17,3,19,2,4,0.047,0,0,1,0,-2.97384,
,Freiburg,14,0.434528,1.59205,0.434528,1.59205,186,21,209,29,2,2,1,0,0.43610000000000004,1,0,0,3,-1.157522,
,Freiburg,15,0.816692,0.930886,0.816692,0.930886,205,11,321,14,9,3,0,1,1.2412,0,0,1,0,-0.11419400000000002,
,Freiburg,16,2.13825,4.41404,2.13825,4.41404,359,15,154,26,8,15,1,3,0.35050000000000003,0,0,1,0,-2.2757899999999998,
,Freiburg,17,2.56208,1.70201,1.04661,1.70201,250,20,163,19,3,9,2,2,2.0318,0,1,0,1,-0.6554,
,Freiburg,18,2.11329,1.62715,2.11329,1.62715,238,22,180,23,4,5,2,1,1.7299999999999998,1,0,0,3,0.48614,
,Freiburg,19,1.99439,1.79606,1.99439,1.03829,174,29,301,21,7,2,0,2,1.4925,0,0,1,0,0.9561000000000002,
,Freiburg,20,0.502678,4.10075,0.502678,4.10075,179,13,253,27,2,7,0,4,0.0342,0,0,1,0,-3.5980719999999997,
,Freiburg,21,2.24593,1.86364,1.48824,1.86364,243,16,265,18,8,10,1,0,1.6353,1,0,0,3,-0.37539999999999996,
,Freiburg,22,1.11403,0.666175,1.11403,0.666175,105,8,442,25,8,3,1,1,1.6822000000000001,0,1,0,1,0.4478550000000001,
,Freiburg,23,0.972649,0.873548,0.972649,0.873548,174,18,311,22,3,4,0,2,1.3824,0,0,1,0,0.099101,
,Freiburg,24,0.833271,1.60042,0.833271,1.60042,517,23,278,19,3,10,0,1,0.7604,0,0,1,0,-0.767149,
,Freiburg,25,1.62613,0.805309,1.62613,0.805309,185,16,216,22,1,7,3,1,2.117,1,0,0,3,0.820821,
,Freiburg,26,0.334381,1.91915,0.334381,1.91915,366,15,190,18,3,18,1,1,0.3084,0,1,0,1,-1.5847689999999999,
,Freiburg,27,0.722324,0.464168,0.722324,0.464168,206,21,326,17,5,3,0,1,1.5353,0,0,1,0,0.25815599999999994,
,Freiburg,28,0.764685,4.29527,0.764685,4.29527,299,8,198,24,2,10,3,3,0.0577,0,1,0,1,-3.5305850000000003,
,Freiburg,29,0.68733,0.394085,0.68733,0.394085,447,14,171,22,2,7,0,1,1.5974,0,0,1,0,0.293245,
,Freiburg,30,1.56293,2.15228,1.56293,2.15228,359,23,202,24,5,7,1,0,0.9349999999999999,1,0,0,3,-0.5893500000000003,
,Freiburg,31,2.09345,2.48484,2.09345,1.72707,168,19,221,20,4,11,2,2,1.1568,0,1,0,1,0.3663799999999997,
,Freiburg,32,1.80838,1.43031,1.80838,0.672611,257,12,231,14,12,5,2,1,1.6305,1,0,0,3,1.1357690000000003,
,Freiburg,33,1.42671,2.14695,1.42671,2.14695,356,19,250,23,5,16,1,3,0.8351000000000001,0,0,1,0,-0.72024,
,Freiburg,34,1.88174,0.651918,1.88174,0.651918,196,17,319,19,10,7,4,0,2.3094,1,0,0,3,1.229822,

132,Eintracht Frankfurt,1,1.8214,0.634831,1.8214,0.634831,378,33,116,18,4,4,1,0,2.3280000000000003,1,0,0,3,1.186569,
,Eintracht Frankfurt,2,0.935237,1.77604,0.935237,1.77604,251,27,305,22,4,2,1,2,0.6887,0,0,1,0,-0.8408030000000001,
,Eintracht Frankfurt,3,1.75705,0.759809,1.75705,0.759809,137,22,273,22,2,3,2,1,2.1766,1,0,0,3,0.997241,
,Eintracht Frankfurt,4,0.899696,1.58878,0.899696,1.58878,111,18,276,15,9,3,1,2,0.8113,0,0,1,0,-0.689084,
,Eintracht Frankfurt,5,1.15899,2.36595,1.15899,2.36595,402,40,166,21,1,6,2,2,0.5660000000000001,0,1,0,1,-1.2069600000000003,
,Eintracht Frankfurt,6,2.31283,0.7564,2.31283,0.7564,237,24,191,14,2,4,2,1,2.5288999999999997,1,0,0,3,1.55643,
,Eintracht Frankfurt,7,2.95637,1.75811,2.95637,1.00042,156,23,235,16,8,2,2,2,2.2657,0,1,0,1,1.95595,
,Eintracht Frankfurt,8,2.73688,1.58917,1.97918,1.58917,382,23,121,23,9,7,3,0,2.1487,1,0,0,3,0.39000999999999997,
,Eintracht Frankfurt,9,0.997822,1.99947,0.997822,1.99947,242,29,247,20,3,5,2,4,0.6498,0,0,1,0,-1.001648,
,Eintracht Frankfurt,10,2.99704,1.08228,2.99704,1.08228,428,43,225,15,7,5,5,1,2.5844000000000005,1,0,0,3,1.9147600000000002,
,Eintracht Frankfurt,11,1.13495,0.773034,1.13495,0.773034,209,11,188,18,7,6,0,1,1.6738,0,0,1,0,0.3619159999999999,
,Eintracht Frankfurt,12,0.848135,1.35049,0.848135,1.35049,86,27,233,25,9,4,0,2,0.927,0,0,1,0,-0.502355,
,Eintracht Frankfurt,13,2.0102,2.05075,2.0102,2.05075,212,18,170,27,6,12,1,2,1.3344999999999998,0,0,1,0,-0.04054999999999964,
,Eintracht Frankfurt,14,2.6934,1.43518,2.6934,1.43518,138,23,220,17,9,1,2,2,2.2362,0,1,0,1,1.2582200000000001,
,Eintracht Frankfurt,15,1.01796,1.10732,1.01796,1.10732,240,19,199,20,6,8,0,1,1.2763,0,0,1,0,-0.0893600000000001,
,Eintracht Frankfurt,16,1.25773,2.13045,1.25773,2.13045,231,18,167,24,6,6,2,4,0.7610999999999999,0,0,1,0,-0.8727200000000002,
,Eintracht Frankfurt,17,1.81533,1.8362,1.81533,1.8362,196,23,192,10,7,6,1,2,1.3471,0,0,1,0,-0.020869999999999944,
,Eintracht Frankfurt,18,1.83811,1.00395,1.83811,1.00395,399,30,166,21,4,6,2,1,2.0274,1,0,0,3,0.83416,
,Eintracht Frankfurt,19,1.30274,1.42745,1.30274,1.42745,324,28,144,14,2,8,2,0,1.279,1,0,0,3,-0.1247100000000001,
,Eintracht Frankfurt,20,1.34897,0.245794,1.34897,0.245794,272,18,250,19,6,1,1,1,2.4027,0,1,0,1,1.103176,
,Eintracht Frankfurt,21,2.05219,1.00749,2.05219,1.00749,201,25,335,17,2,3,5,0,2.1819,1,0,0,3,1.0447,
,Eintracht Frankfurt,22,0.0254182,1.77897,0.0254182,1.77897,508,15,273,25,1,5,0,4,0.122,0,0,1,0,-1.7535517999999999,
,Eintracht Frankfurt,23,2.42046,1.03525,2.42046,1.03525,112,33,262,22,9,5,1,2,2.4010000000000002,0,0,1,0,1.3852099999999998,
,Eintracht Frankfurt,24,1.10478,2.60789,1.10478,2.60789,432,39,215,24,4,6,0,4,0.3773,0,0,1,0,-1.5031099999999997,
,Eintracht Frankfurt,25,0.898676,2.79227,0.898676,2.03457,318,29,308,10,6,4,1,3,0.2806,0,0,1,0,-1.135894,
,Eintracht Frankfurt,26,1.03034,3.59062,1.03034,3.59062,431,18,186,30,2,6,2,5,0.20090000000000002,0,0,1,0,-2.5602799999999997,
,Eintracht Frankfurt,27,4.29527,0.764685,4.29527,0.764685,198,24,299,8,10,2,3,3,2.9109999999999996,0,1,0,1,3.5305850000000003,
,Eintracht Frankfurt,28,1.94951,2.10016,1.19174,2.10016,183,38,154,27,5,7,2,1,1.2736,1,0,0,3,-0.9084199999999998,
,Eintracht Frankfurt,29,1.75359,0.388746,1.75359,0.388746,234,29,224,21,2,4,3,0,2.4787,1,0,0,3,1.364844,
,Eintracht Frankfurt,30,0.366021,2.91267,0.366021,2.91267,110,26,325,24,3,6,0,2,0.09620000000000001,0,0,1,0,-2.546649,
,Eintracht Frankfurt,31,2.94287,0.602622,2.94287,0.602622,238,25,308,19,9,2,4,1,2.8084999999999996,1,0,0,3,2.340248,
,Eintracht Frankfurt,32,2.51124,1.22522,2.51124,1.22522,160,33,337,19,5,5,2,1,2.3387,1,0,0,3,1.28602,
,Eintracht Frankfurt,33,1.1762,0.960512,1.1762,0.202735,156,27,310,20,11,5,1,1,1.4918,0,1,0,1,0.9734649999999999,
,Eintracht Frankfurt,34,1.96616,1.48749,1.96616,1.48749,208,30,379,20,8,7,3,2,1.7471,1,0,0,3,0.47866999999999993,

122,Hertha Berlin,1,1.18459,2.47707,1.18459,1.71929,373,23,168,16,2,17,2,2,0.4466,0,1,0,1,-0.5347,
,Hertha Berlin,2,0.936557,1.33245,0.936557,0.574671,207,26,294,26,10,5,0,3,0.9877,0,0,1,0,0.36188599999999993,
,Hertha Berlin,3,0.771094,1.16546,0.771094,1.16546,342,16,259,22,6,7,0,3,0.9470000000000001,0,0,1,0,-0.394366,
,Hertha Berlin,4,2.07839,1.1162,2.07839,1.1162,267,18,242,23,8,4,1,2,2.0599,0,0,1,0,0.9621900000000001,
,Hertha Berlin,5,0.983173,1.89015,0.983173,1.89015,303,37,170,29,4,8,2,1,0.6753,1,0,0,3,-0.906977,
,Hertha Berlin,6,2.20336,0.533432,2.20336,0.533432,302,16,210,21,4,8,4,0,2.6037999999999997,1,0,0,3,1.669928,
,Hertha Berlin,7,2.0219,1.1795,2.0219,0.421722,246,22,290,23,6,2,3,1,2.0196,1,0,0,3,1.600178,
,Hertha Berlin,8,0.353813,0.967641,0.353813,0.967641,315,13,287,19,2,10,1,1,0.7443,0,1,0,1,-0.613828,
,Hertha Berlin,9,2.37055,2.93074,2.37055,2.93074,332,34,193,17,7,4,2,3,1.0106,0,0,1,0,-0.56019,
,Hertha Berlin,10,0.415645,1.31187,0.415645,0.554093,245,9,221,26,4,3,0,1,0.47829999999999995,0,0,1,0,-0.13844799999999996,
,Hertha Berlin,11,0.46433,1.93927,0.46433,1.18157,371,23,205,29,2,9,2,4,0.23709999999999998,0,0,1,0,-0.71724,
,Hertha Berlin,12,0.801011,1.76885,0.801011,1.76885,255,18,256,23,2,2,0,4,0.6022000000000001,0,0,1,0,-0.967839,
,Hertha Berlin,13,0.751161,1.48269,0.751161,1.48269,296,33,319,20,7,9,1,2,0.7265999999999999,0,0,1,0,-0.7315290000000001,
,Hertha Berlin,14,1.43518,2.6934,1.43518,2.6934,220,17,138,23,1,9,2,2,0.5706,0,1,0,1,-1.2582200000000001,
,Hertha Berlin,15,0.930886,0.816692,0.930886,0.816692,321,14,205,11,3,9,1,0,1.4169999999999998,1,0,0,3,0.11419400000000002,
,Hertha Berlin,16,1.51156,1.32267,1.51156,1.32267,423,25,138,24,1,6,1,0,1.5275,1,0,0,3,0.18889,
,Hertha Berlin,17,0.804328,0.633262,0.804328,0.633262,305,16,200,20,2,8,0,0,1.5739,0,1,0,1,0.17106600000000005,
,Hertha Berlin,18,0.82925,2.96455,0.82925,2.20678,434,17,209,46,3,12,0,4,0.1945,0,0,1,0,-1.3775300000000001,
,Hertha Berlin,19,1.71603,1.14053,1.71603,1.14053,297,13,205,26,4,13,2,1,1.8523999999999998,1,0,0,3,0.5754999999999999,
,Hertha Berlin,20,0.417351,1.11364,0.417351,1.11364,327,19,185,26,2,6,0,0,0.6704,0,1,0,1,-0.6962889999999999,
,Hertha Berlin,21,0.811018,2.85074,0.811018,2.09297,148,27,437,26,7,7,1,3,0.2011,0,0,1,0,-1.2819520000000002,
,Hertha Berlin,22,2.10688,0.920452,2.10688,0.920452,199,26,202,21,3,9,2,1,2.2633,1,0,0,3,1.1864279999999998,
,Hertha Berlin,23,0.449209,2.89736,0.449209,2.89736,190,41,322,15,7,5,0,5,0.1305,0,0,1,0,-2.4481509999999997,
,Hertha Berlin,24,3.03938,1.45773,2.28161,1.45773,302,24,279,22,10,7,3,3,2.4394,0,1,0,1,0.8238800000000002,
,Hertha Berlin,25,0.896654,1.51105,0.896654,1.51105,209,29,183,12,4,2,2,2,0.8184,0,1,0,1,-0.614396,
,Hertha Berlin,26,1.55073,2.79087,1.55073,2.79087,252,24,255,16,6,5,3,0,0.6355,1,0,0,3,-1.24014,
,Hertha Berlin,27,2.51634,0.273771,2.51634,0.273771,217,22,305,16,5,4,4,0,2.7836999999999996,1,0,0,3,2.242569,
,Hertha Berlin,28,1.57339,0.612996,0.815618,0.612996,285,30,207,19,5,3,2,2,2.2244,0,1,0,1,0.20262199999999997,
,Hertha Berlin,29,3.05122,1.13484,3.05122,1.13484,229,27,256,8,2,3,2,0,2.5490000000000004,1,0,0,3,1.9163799999999998,
,Hertha Berlin,30,0.108241,1.84639,0.108241,1.84639,453,26,274,21,6,8,0,1,0.1312,0,0,1,0,-1.738149,
,Hertha Berlin,31,0.602622,2.94287,0.602622,2.94287,308,19,238,25,2,9,1,4,0.1232,0,0,1,0,-2.340248,
,Hertha Berlin,32,1.43031,1.80838,0.672611,1.80838,231,14,257,12,5,12,1,2,1.1094,0,0,1,0,-1.1357690000000003,
,Hertha Berlin,33,2.3555,0.679286,2.3555,0.679286,357,22,103,19,5,7,2,0,2.6004,1,0,0,3,1.6762140000000003,
,Hertha Berlin,34,0.827053,3.07113,0.827053,3.07113,390,21,276,21,4,9,1,2,0.1996,0,0,1,0,-2.244077,

240,Union Berlin,1,0.782907,3.93387,0.782907,3.93387,410,26,181,22,2,12,0,4,0.0764,0,0,1,0,-3.150963,
,Union Berlin,2,0.891198,1.37579,0.891198,1.37579,201,29,165,27,2,3,1,1,0.909,0,1,0,1,-0.484592,
,Union Berlin,3,1.4209,1.60213,1.4209,1.60213,451,19,107,13,2,12,3,1,1.1764000000000001,1,0,0,3,-0.18123,
,Union Berlin,4,1.98106,2.14722,1.22329,0.631742,228,26,155,17,5,6,1,2,1.2346,0,0,1,0,0.591548,
,Union Berlin,5,0.125413,1.55742,0.125413,1.55742,563,25,228,24,1,8,0,2,0.25939999999999996,0,0,1,0,-1.432007,
,Union Berlin,6,0.7564,2.31283,0.7564,2.31283,191,14,237,24,4,2,1,2,0.3257,0,0,1,0,-1.55643,
,Union Berlin,7,0.511105,1.80334,0.511105,1.80334,215,28,183,20,2,6,0,1,0.4405,0,0,1,0,-1.2922349999999998,
,Union Berlin,8,1.47678,0.565578,1.47678,0.565578,346,29,190,17,8,6,2,0,2.1616,1,0,0,3,0.911202,
,Union Berlin,9,1.7324,2.88476,0.216846,2.88476,435,28,195,22,0,15,1,2,0.6191,0,0,1,0,-2.667914,
,Union Berlin,10,1.31187,0.415645,0.554093,0.415645,221,26,245,9,3,4,1,0,2.2744,1,0,0,3,0.13844799999999996,
,Union Berlin,11,1.5394,2.04684,1.5394,2.04684,262,26,183,29,6,8,3,2,1.0050000000000001,1,0,0,3,-0.5074399999999999,
,Union Berlin,12,1.49758,0.95814,1.49758,0.95814,385,25,163,15,4,7,2,0,1.8573,1,0,0,3,0.5394399999999999,
,Union Berlin,13,1.65551,1.27089,0.897809,1.27089,285,23,223,20,1,9,1,2,1.6642000000000001,0,0,1,0,-0.3730810000000001,
,Union Berlin,14,1.7912,0.772348,1.7912,0.772348,168,35,223,30,2,1,2,0,2.2051,1,0,0,3,1.0188519999999999,
,Union Berlin,15,1.79415,1.3758,1.79415,1.3758,261,27,131,28,7,2,1,1,1.6577,0,1,0,1,0.41835,
,Union Berlin,16,1.53884,0.819222,1.53884,0.819222,197,23,182,13,5,1,0,2,1.9353999999999998,0,0,1,0,0.719618,
,Union Berlin,17,1.9614,1.17089,1.9614,1.17089,222,22,265,16,6,7,1,2,2.0159000000000002,0,0,1,0,0.79051,
,Union Berlin,18,1.02267,1.34573,1.02267,1.34573,359,26,150,17,5,12,1,3,1.0971,0,0,1,0,-0.3230600000000001,
,Union Berlin,19,1.19907,2.47924,1.19907,2.47924,228,22,171,16,3,3,2,0,0.506,1,0,0,3,-1.2801699999999998,
,Union Berlin,20,0.560146,3.29375,0.560146,2.53605,549,28,234,16,0,7,0,5,0.0682,0,0,1,0,-1.9759039999999999,
,Union Berlin,21,2.25796,1.24914,2.25796,1.24914,458,34,133,18,3,10,2,0,2.141,1,0,0,3,1.0088200000000003,
,Union Berlin,22,2.02125,1.55179,2.02125,1.55179,323,40,131,20,5,7,2,3,1.7194,0,0,1,0,0.4694600000000002,
,Union Berlin,23,1.03525,2.42046,1.03525,2.42046,262,22,112,33,5,9,2,1,0.42310000000000003,1,0,0,3,-1.3852099999999998,
,Union Berlin,24,1.04208,1.95508,1.04208,1.95508,285,20,139,25,1,3,2,2,0.6626000000000001,0,1,0,1,-0.913,
,Union Berlin,25,0.805309,1.62613,0.805309,1.62613,216,22,185,16,7,1,1,3,0.6263000000000001,0,0,1,0,-0.820821,
,Union Berlin,26,0.548769,1.39334,0.548769,0.635561,406,20,138,30,4,10,0,2,0.5715,0,0,1,0,-0.08679200000000009,
,Union Berlin,27,0.273771,2.51634,0.273771,2.51634,305,16,217,22,4,5,0,4,0.1341,0,0,1,0,-2.242569,
,Union Berlin,28,0.772053,0.594984,0.772053,0.594984,296,21,151,19,3,4,1,1,1.5021,0,1,0,1,0.17706900000000003,
,Union Berlin,29,0.719923,2.16238,0.719923,2.16238,400,21,231,16,2,5,1,4,0.3962,0,0,1,0,-1.442457,
,Union Berlin,30,2.39933,0.166933,2.39933,0.166933,208,23,150,27,2,1,1,1,2.8281,0,1,0,1,2.2323969999999997,
,Union Berlin,31,0.527425,1.342,0.527425,1.342,336,30,157,25,1,7,2,1,0.6206,1,0,0,3,-0.814575,
,Union Berlin,32,1.51574,0.396234,1.51574,0.396234,329,32,202,34,7,6,1,0,2.2761,1,0,0,3,1.1195060000000001,
,Union Berlin,33,0.917327,2.44299,0.917327,2.44299,335,22,201,15,3,9,0,4,0.36940000000000006,0,0,1,0,-1.525663,
,Union Berlin,34,1.19115,0.992638,1.19115,0.992638,265,22,226,21,4,8,3,0,1.5652,1,0,0,3,0.1985119999999999,

124,Schalke 04,1,0.760773,1.43141,0.760773,1.43141,321,21,190,33,5,7,0,0,0.7925,0,1,0,1,-0.670637,
,Schalke 04,2,1.08016,1.59729,1.08016,0.83951,457,25,184,19,6,9,0,3,0.8977999999999999,0,0,1,0,0.24065000000000003,
,Schalke 04,3,1.16546,0.771094,1.16546,0.771094,259,22,342,16,7,6,3,0,1.7378,1,0,0,3,0.394366,
,Schalke 04,4,1.9184,1.39508,1.9184,1.39508,209,27,238,28,14,3,5,1,1.7484000000000002,1,0,0,3,0.52332,
,Schalke 04,5,0.873048,0.985151,0.873048,0.985151,225,27,228,32,6,6,2,1,1.2389999999999999,1,0,0,3,-0.11210299999999995,
,Schalke 04,6,2.64689,1.2781,1.88912,1.2781,317,33,159,25,10,13,3,1,2.35,1,0,0,3,0.6110199999999999,
,Schalke 04,7,2.04637,1.04818,2.04637,1.04818,170,37,233,23,12,2,1,1,2.1443000000000003,0,1,0,1,0.9981900000000001,
,Schalke 04,8,0.859284,0.973105,0.859284,0.973105,206,34,251,29,14,1,0,2,1.165,0,0,1,0,-0.11382099999999995,
,Schalke 04,9,1.08518,0.346623,1.08518,0.346623,286,26,200,25,3,4,0,0,2.0754,0,1,0,1,0.738557,
,Schalke 04,10,0.355124,1.55099,0.355124,0.793215,115,17,358,23,5,6,3,2,0.3414,1,0,0,3,-0.438091,
,Schalke 04,11,1.23132,2.06462,1.23132,1.30684,153,15,275,27,3,5,3,3,0.6924,0,1,0,1,-0.07552000000000003,
,Schalke 04,12,0.660152,1.7254,0.660152,1.7254,224,24,283,33,4,7,2,1,0.48319999999999996,1,0,0,3,-1.065248,
,Schalke 04,13,1.27089,1.65551,1.27089,0.897809,223,20,285,23,9,1,2,1,1.0588000000000002,1,0,0,3,0.3730810000000001,
,Schalke 04,14,0.9976,3.0351,0.9976,3.0351,279,36,199,34,2,9,1,2,0.2574,0,0,1,0,-2.0374999999999996,
